stream_group,stream_source,stream_family,sampling,time_window,time_window_code,time_window_name,drift_score,n_articles,left_articles,right_articles,feature_type
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-19,D,daily,0.9038429399171025,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-27,D,daily,0.9495369286489325,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-30,D,daily,0.9638184565979705,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-01,D,daily,0.9345001674543951,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-04,D,daily,0.8219822665331661,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-06,D,daily,0.8685643563590648,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-08,D,daily,0.8563782521481719,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-09,D,daily,0.8312585029934457,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-10,D,daily,0.6825082033284652,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-13,D,daily,0.8398799633740822,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-16,D,daily,0.8266152701385824,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-17,D,daily,0.7998823624006051,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-20,D,daily,0.8766300321914688,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2025-01-21,D,daily,0.8321540568353819,5,2,3,tfidf
